gene_id	length	tb_0h_1_NumReads	tb_0h_2_NumReads	tb_0h_3_NumReads	tb_0h_4_NumReads	DMSO_d1_1_NumReads	DMSO_d1_2_NumReads	DMSO_d1_3_NumReads	DMSO_d1_4_NumReads	DMSO_d2_1_NumReads	DMSO_d2_2_NumReads	DMSO_d2_3_NumReads	DMSO_d2_4_NumReads	DMSO_d3_1_NumReads	DMSO_d3_2_NumReads	DMSO_d3_3_NumReads	DMSO_d3_4_NumReads	DMSO_d4_1_NumReads	DMSO_d4_2_NumReads	DMSO_d4_3_NumReads	DMSO_d4_4_NumReads	pel_d1_1_NumReads	pel_d1_2_NumReads	pel_d1_3_NumReads	pel_d1_4_NumReads	pel_d2_1_NumReads	pel_d2_2_NumReads	pel_d2_3_NumReads	pel_d2_4_NumReads	pel_d3_1_NumReads	pel_d3_2_NumReads	pel_d3_3_NumReads	pel_d3_4_NumReads	pel_d4_1_NumReads	pel_d4_2_NumReads	pel_d4_3_NumReads	pel_d4_4_NumReads	phago_4h_1_NumReads	phago_4h_2_NumReads	phago_4h_3_NumReads	phago_4h_4_NumReads	tb_0h_1_TPM	tb_0h_2_TPM	tb_0h_3_TPM	tb_0h_4_TPM	DMSO_d1_1_TPM	DMSO_d1_2_TPM	DMSO_d1_3_TPM	DMSO_d1_4_TPM	DMSO_d2_1_TPM	DMSO_d2_2_TPM	DMSO_d2_3_TPM	DMSO_d2_4_TPM	DMSO_d3_1_TPM	DMSO_d3_2_TPM	DMSO_d3_3_TPM	DMSO_d3_4_TPM	DMSO_d4_1_TPM	DMSO_d4_2_TPM	DMSO_d4_3_TPM	DMSO_d4_4_TPM	pel_d1_1_TPM	pel_d1_2_TPM	pel_d1_3_TPM	pel_d1_4_TPM	pel_d2_1_TPM	pel_d2_2_TPM	pel_d2_3_TPM	pel_d2_4_TPM	pel_d3_1_TPM	pel_d3_2_TPM	pel_d3_3_TPM	pel_d3_4_TPM	pel_d4_1_TPM	pel_d4_2_TPM	pel_d4_3_TPM	pel_d4_4_TPM	phago_4h_1_TPM	phago_4h_2_TPM	phago_4h_3_TPM	phago_4h_4_TPM
Rv2444c	2862	107136	98446	3	85268	328	288	603	306	357	659	1190	691	1375	933	1470	2142	8054	3554	9307	1672	619	742	433	340	1060	737	779	844	2124	1732	2256	1697	13930	7656	7010	12767	519	460	319	333	930.572416012325	931.536123703439	2777.5119845423	845.948904770879	405.647372999076	372.936508547016	415.653290082858	373.247980047276	478.487997174278	437.604692548439	425.584365021048	468.835420756936	506.65372408332	460.42789821709	453.034430517547	522.584945851621	542.476511883198	513.788101626641	544.999894272175	422.311023974207	473.83892916576	452.886504775746	446.944312870824	515.326391199399	459.557472134789	500.637204916748	534.341254164987	555.462346664691	430.319321816677	427.160592450349	461.657396351387	502.358927148892	466.607177074701	463.366445245091	463.266371175881	507.170769626855	341.167238702274	358.536668996193	358.116843628545	426.428573237029
Rv2445c	411	4993	4378	0	4768	39	33	61	50	49	95	165	77	218	149	193	304	1222	592	1419	234	75	75	56	38	155	114	102	129	359	285	404	260	2085	1258	1106	1982	99	79	67	65	301.998037679692	288.473013156812	0	329.398873980669	335.866925400651	297.566584602523	292.800323965112	424.691776352632	457.326870635441	439.286613046365	410.91354289372	363.798497237295	559.361848998308	512.02841489244	414.189410674571	516.462531286348	573.150039999428	595.958657828693	578.624618055709	411.566303513019	399.787453059563	318.767873538716	402.514336757825	401.065099479618	467.943557392723	539.247688477907	487.202184723879	591.193561720663	506.475673401331	489.458595949687	575.691576953481	535.961306943602	486.333476479119	530.189478472951	508.974110624634	548.272943641772	453.171891853718	428.77617574686	523.765242913515	579.619820399119
Rv2446c	372	403	426	0	488	0	0	2	2	2	1	4	10	8	4	8	19	54	22	64	6	5	3	1	0	10	10	4	3	17	14	13	7	83	77	65	79	2	5	1	3	26.9306281347653	31.0125812233047	0	37.2481379878822	0	0	10.6064633482867	18.7686365678421	20.6233644756601	5.10885110249168	11.0058954792648	52.199826268862	22.679068751929	15.1868137779312	18.9683935358236	35.6629872914464	27.9827094392836	24.4689869591282	28.8332347354592	11.6593431723084	29.4467102522366	14.0874834434852	7.94131107946745	0	33.3549778162347	52.2615544153037	21.1090130636216	15.1900821372338	26.4979298084217	26.5642780710668	20.4668376428088	15.9425215061698	21.3897190417114	35.8542028335502	33.0485799970277	24.1445512395222	10.1147848132876	29.982817515986	8.63695694260371	29.5562960526101
Rv2447c	1464	4769	4869	0	4284	37	32	41	25	23	62	106	72	133	94	157	216	748	379	970	123	41	64	29	30	94	70	55	97	186	150	223	171	1260	847	904	1146	50	48	35	36	80.9786668188497	90.0678826534362	0	83.0875725165062	89.4550990361443	81.0067006270157	55.2492414576738	59.6134972954003	60.2641757014166	80.4853427785985	74.1093699689842	95.5000100263115	95.8051234264378	90.6851953870728	94.5893148963661	103.019569846214	98.4916615783408	107.111075925036	111.041927317528	60.7337097213279	61.3553585747422	76.364937573428	58.5183496757478	88.8900754347083	79.6691847184491	92.9570271157451	73.7517771997434	124.79939067394	73.6678222156989	72.3207804627989	89.210118931108	98.9593752976653	82.5086337911562	100.215435788858	116.79109783565	88.9976475757695	64.2537559860484	73.138413875061	76.8122810059428	90.1224764882867
Rv2448c	2661	5861	5918	0	5274	49	41	81	40	55	85	187	103	223	183	261	379	1331	688	1562	318	59	95	52	38	167	122	117	107	383	319	449	281	2574	1527	1495	2039	103	99	65	66	54.7534165286131	60.2284021792616	0	56.275963111897	65.1771939471734	57.1019611804302	60.0514756878195	52.4760075403027	79.2848623021432	60.7072047579057	71.9291725967286	75.1630418383208	88.3767769346591	97.1305462933525	86.5125547341311	99.4492227347543	96.4211093719389	106.97438841125	98.37675397128	86.3869259621319	48.5754525829455	62.3639815724373	57.7289445776845	61.9457932679906	77.8708997315207	89.1333478235304	86.3161109151696	75.7391994726865	83.4564415718259	84.6172156046962	98.8215811812525	89.4670992689613	92.7328474872289	99.4000146140802	106.262176044558	87.1178878768689	72.8218893096446	82.991898044249	78.4823821391047	90.9014381415112
Rv2449c	1260	2599	2791	0	2682	10	11	15	12	12	23	41	17	49	32	54	80	223	116	304	51	15	39	24	5	39	34	26	33	70	62	101	45	583	276	299	407	24	27	11	15	51.2767051445092	59.9874701547406	0	60.4388112527031	28.0914339315562	32.3544619766235	23.4857402712063	33.2472990630347	36.5328170711693	34.6915317721578	33.3059360812991	26.1993413749431	41.0113159930716	35.8698077802566	37.8012985463913	44.3329365828506	34.1171905385834	38.0911156298809	40.4351791885368	29.2593992943169	26.0813719376953	54.069103121186	56.2698613630836	17.2136336556102	38.4058744569788	52.4606460511715	40.5092012601881	49.3316000837785	32.2131695710224	34.7323418044832	46.9462774063255	30.2582551035468	44.3575894711245	37.9429263381392	44.8831191197729	36.7247502096506	35.835237624219	47.801177639772	28.0495458802654	43.6307227443293
Rv2450c	519	306	292	0	346	15	10	27	22	20	50	101	40	128	118	193	231	615	314	801	134	43	51	27	14	67	46	37	48	154	116	194	103	529	329	331	441	49	45	40	38	14.6567758279025	15.2365537861735	0	18.9293816003992	102.298285415494	71.4076407261266	102.63132742793	147.97930796842	147.820647108778	183.091773615309	199.187622806811	149.659617510726	260.088279790908	321.117715605042	327.999706719169	310.779010640764	228.426613341872	250.321722606572	258.655365504403	186.63935081992	181.51428793633	171.655578606166	153.685025977208	117.012908549119	160.181014853918	172.312084615545	139.953976785977	174.203022891745	172.051842101877	157.76241774328	218.919629317656	168.140284621636	97.7143262246745	109.804673733017	120.626582249711	96.6064710603668	177.622637357039	193.415169640696	247.626048759043	268.3415549131
Rv2451	399	62	58	0	81	1	1	3	1	2	5	7	4	12	7	12	16	67	37	77	36	2	9	2	1	8	8	6	7	23	9	12	10	116	55	42	92	7	2	3	2	3.86280843112886	3.93664591333982	0	5.76421018658772	8.87097913628092	9.28836228993977	14.8330991186566	8.74928922711438	19.2277984585102	23.8156968687582	17.9569873609058	19.4670028792147	31.7165923899158	24.7784856376772	26.5272270500991	27.9997494207478	32.3698621583916	38.3676391553247	32.3425429104986	65.2221903774246	10.9816302895559	39.4025852704999	14.8078582534431	10.8717686245959	24.8782992433871	38.9800466014897	29.5208754122828	33.0450909652105	33.4241909834669	15.9214470071485	17.6140280002889	21.2338632305591	27.8711585013114	23.8771275583256	19.9094279496264	26.2150033825516	33.0061399170438	11.1815620209993	24.1575036289367	18.3708306291913
Rv2452c	147	3139	3397	0	4080	20	11	25	14	14	42	79	53	128	78	86	169	622	191	597	269	49	49	22	17	69	21	34	48	151	119	125	93	896	404	279	949	52	31	28	26	530.833542951512	625.820042326827	0	788.080376832945	481.567438826679	277.32395979963	335.510575302947	332.472990630346	365.328170711693	542.997888607688	550.07016385142	700.1168535489	918.270865384228	749.422769694646	516.017726188833	802.742815982331	815.66531127478	537.591360983294	680.633514348397	1322.81990086912	730.278414255468	582.282648997388	442.120339281371	501.654466534925	582.418755501437	277.732832035614	454.05917896035	615.043325719836	595.614931251966	571.403042589885	498.015672627216	536.003376119972	584.33325409646	476.054106851188	358.979175377448	733.979388184453	665.511555878353	470.424287883471	611.990091933063	648.227880772892
Rv2453c	606	1331	1437	0	1576	4	4	12	9	14	12	33	13	36	23	35	53	205	86	234	66	14	22	12	10	32	15	14	20	64	49	77	48	477	253	246	409	21	26	21	18	54.5996436365158	64.2177964837333	0	73.8433302035373	23.3631727747597	24.462419496277	39.0653897580461	51.8460356676035	88.6192097270939	37.633517032216	55.7377776004353	41.656495022478	62.6481206117643	53.6049417013116	50.9423440256648	61.0675227929614	65.2108978682242	58.7167589856307	64.7141970207367	78.7294261734094	50.6133554434483	63.4169221680324	58.4983707239978	71.5814468847156	65.521065334069	48.1220253527054	45.3530280673849	62.1640325088118	61.2369164122407	57.0737459546682	74.41636169594	67.1074172593513	75.4598056709499	72.3169635652653	76.7794275879157	76.7336170361956	65.1952961727747	95.7075283876623	111.339781576931	108.860813183871
Rv2454c	1122	16704	18882	0	18686	82	76	161	85	101	210	413	173	359	301	523	623	2368	1074	2700	611	158	211	116	104	354	195	204	219	786	542	761	458	4835	2564	2475	3794	305	289	179	157	370.093963276939	455.749700444669	0	472.880246771469	258.68154668524	251.03413376126	283.084805194112	264.467151637776	345.303498252897	355.707173018405	376.760641232695	299.409270887601	337.426946711521	378.898821823198	411.142465770465	387.70575488866	406.843876910068	396.047861845995	403.299088796446	393.653509851504	308.513340781722	328.507055985157	305.421974778235	402.081025709654	391.483985620706	337.883525604824	356.934220893965	367.648725952515	406.196009884871	340.972498204785	397.23008377746	345.83945048831	413.117458741952	395.837969028669	417.21962982673	384.44963778314	511.418665292163	574.579812033623	512.582610422545	512.835981775592
Rv2455c	1962	25061	24112	0	20693	174	159	295	178	208	434	723	388	813	550	961	1318	4998	2362	5700	927	276	414	248	157	751	483	473	448	1591	1247	1629	1007	10402	6076	5796	8770	644	548	410	340	317.52927390513	332.816989162338	0	299.469184600199	313.90244521684	300.337916430209	296.624181406978	316.713567527073	406.664997367145	420.394389803811	377.179106080677	384.011932943041	436.988203176504	395.925343904781	432.024015157278	469.054670772225	491.061845634129	498.100684770998	486.891492522519	341.543878432851	308.190890419739	368.600942943301	373.411618219852	347.115291514047	474.946323265908	478.600767131708	473.274401455479	430.091459167999	470.194062270612	448.6217987738	486.264330333663	434.842895463611	508.262155530625	536.427517289502	558.74256970557	508.20107192265	617.527718692581	623.055784662472	671.411148259897	635.113884596352
Rv2456c	1257	4839	4940	0	5675	24	13	45	22	22	47	86	50	83	59	87	120	457	195	545	169	40	53	27	17	84	49	55	42	141	138	120	97	1126	615	601	904	23	29	17	27	95.6984097992504	106.429721750577	0	128.191217878598	67.5803470238871	38.3283494016846	70.6253764718852	61.0988550800398	67.1366805365165	71.0605828766624	70.0279650303582	77.2407930470034	69.6339425998966	66.2927980903011	61.0474431576566	66.658114671112	70.0841588661418	64.1853010058276	72.663708361513	97.1890196972535	69.7163163967034	73.6538911619608	63.4546765967948	58.6660354658982	82.9177682419811	75.7854903645311	85.8970579319207	62.9355193084438	65.0413877257398	77.491975170831	55.9108764686974	65.3790142094137	85.8762438243642	84.748520227088	90.4318845492378	81.7651314384907	34.4240647822152	51.4645402326901	43.4527571241256	78.7227360255678
Rv2457c	1281	98220	95330	0	82629	476	516	957	508	443	1031	1964	989	1755	1261	2094	2680	10836	4880	12683	2374	841	1157	677	485	1860	987	1085	1097	3633	2842	3542	2460	23765	12722	11869	18917	766	792	537	452	1906.05389688103	2015.35574998728	0	1831.51741482363	1315.23172636926	1492.83776869786	1473.82645505209	1384.39573147718	1326.5604887318	1529.59241299051	1569.2808907718	1499.19857009559	1444.79477218817	1390.32257000728	1441.82002105908	1460.80659887754	1630.64269650558	1576.18409502955	1659.31636426298	1339.66854242446	1438.32352784274	1577.754156651	1561.25803863966	1642.34996517461	1801.63749028955	1497.93609409372	1662.76734050331	1613.01833955007	1644.45590236334	1565.98596628781	1619.38368355661	1627.00125802678	1778.51943949826	1720.27765101143	1752.45706727096	1678.95138288789	1124.99147623573	1379.18151878686	1346.87983347563	1293.18601183192
Rv2458	909	783	791	0	748	5	7	11	3	19	17	18	17	24	14	22	41	159	69	181	14	8	15	10	6	21	25	20	13	47	46	44	33	326	197	188	265	15	13	7	10	21.4132336425704	23.5658905212865	0	23.3649792691396	19.469310645633	28.5394894123232	23.8732937410282	11.5213412594675	80.1792849911802	35.5427660859817	20.2682827637947	36.3159187375449	27.8436091607841	21.7527299657496	21.3472679726595	31.4939425724706	33.7188057269842	31.4066385271978	33.3711386346249	11.1334542063407	19.2812782641708	28.825873712742	32.4990948466655	28.6325787538862	28.6654660836552	53.4689170585615	43.1933600641761	26.9377474204851	29.9805736601595	35.7196233185679	28.3490901698819	30.7575662438693	34.3814069164636	37.5400311524566	39.1179739472308	33.1449201541839	31.0453791298927	31.9025094625541	24.7421736837624	40.31881969773
Rv2459	1527	19041	17303	0	16995	52	34	87	55	40	98	167	84	146	112	171	207	711	358	839	230	55	79	38	28	126	82	77	88	264	221	293	191	2124	1135	985	1639	81	76	71	36	309.981012733303	306.869429704051	0	316.016542533187	120.53377545485	82.5186135070877	112.39933850817	125.738802939768	100.483190372568	121.970056183652	111.94011963881	106.819919531722	100.830515885295	103.592568638462	98.7735305829084	94.6538680381394	89.7572435059667	97.001899365031	92.082957052377	108.881619932625	78.9102412260329	90.3739278404591	73.515634197349	79.5411912730749	102.384709901935	104.399898879137	98.9925622453137	108.548903917155	100.246877407661	102.156536101532	112.3773832913	105.973247081708	133.347661190849	128.75055511938	122.005548158893	122.032329852914	99.7965605743231	111.024782817545	149.390508688965	86.4042603659802
Rv2460c	645	32440	39343	0	44328	125	118	226	122	147	314	570	323	505	378	667	903	3379	1610	4267	532	346	412	261	168	488	299	322	354	991	804	964	703	6359	3453	3280	5285	319	332	205	191	1250.27488614209	1651.88197292817	0	1951.39913391278	685.953619258932	678.007245480534	691.245415982295	660.306823251897	874.238808517052	925.201053612168	904.531037760976	972.422065916493	825.676328631276	827.716669068827	912.115053814475	977.541251651857	1009.8745326634	1032.76713668506	1108.71331136696	596.235310380498	1175.23875038322	1115.81605296244	1195.40740360877	1129.85487510684	938.779729123718	901.232275117116	980.0472948887	1033.77340386979	890.88142450837	879.85125135318	875.321611617457	923.416268927465	945.146298677171	927.318981313613	961.826007612959	931.580230162407	930.466111800942	1148.21640139359	1021.16951386505	1085.28886156592
Rv2461c	603	19595	20077	0	19393	53	70	122	65	89	197	323	147	338	256	416	511	2084	886	2470	581	219	261	167	114	345	216	194	205	699	562	677	484	4282	2398	2149	3391	225	205	136	128	807.815780024073	901.680675954917	0	913.1778541705	311.102148913653	430.222153827559	399.140740131546	376.306494370168	566.167786948719	620.890620555556	548.268813103875	473.382305088964	591.122592991821	599.614697222199	608.498515019853	591.712366256928	666.222576235666	607.928716254558	686.492780999413	696.505571729509	795.676481203719	756.098365116011	818.152586236875	820.088337741906	709.913408447025	696.404713163928	631.590072460796	640.351389599477	672.149418810289	657.857644000178	657.539260022393	680.032957153012	680.768227545371	688.849190473724	674.064554403977	639.360002733123	701.996259429663	758.371364434194	724.644984477955	777.972688137692
Rv2462c	1401	20329	20357	0	19321	151	114	275	164	177	331	624	329	690	504	963	1224	4364	2268	5186	836	219	299	167	162	594	363	379	407	1404	1052	1418	922	8155	4625	4738	6430	333	336	240	206	360.713384517637	393.501957250801	0	391.578781478921	381.490094205417	301.563488308494	387.238115820746	408.649885699826	484.626984487996	449.010031371881	455.884458567236	456.005163268628	519.384668740644	508.091602711771	606.277786108074	610.028801887363	600.462029309865	669.793862224015	620.369889652146	431.354086586075	342.464609682971	372.81051830882	352.138479301096	501.591277913369	526.080138336742	503.725286368662	531.070223735524	547.189910993517	581.07867337536	530.017887093074	592.773018680671	557.563964135021	558.027700249204	571.828619401013	639.645440000452	521.804504765019	447.173120460677	534.991053098947	550.397941353076	538.890811111973
Rv2463	1185	8514	9620	1	10621	54	62	124	55	65	145	271	162	299	222	372	444	1689	732	2107	184	130	167	98	58	225	191	186	167	547	427	530	392	3450	1888	1672	3008	108	95	79	66	178.607492065738	219.850762997894	2236.07293945431	254.492356933974	161.294613055113	193.903380867958	206.436684105388	162.027976446435	210.410528701039	232.549728665318	234.077285876719	265.465850655418	266.091504128646	264.596588404361	276.890524373567	261.620443480063	274.757934089349	255.581243763653	297.990568546834	112.244545915354	240.344794565091	246.180259196364	244.310917057439	212.316008025653	235.595919258974	313.357634119507	308.138150189473	265.448287677501	267.654740587584	254.344556113353	261.943635810203	280.265491997071	279.106963734761	275.978929270692	266.870340550098	288.598764811148	171.464807872845	178.834222956109	214.196532176572	204.1255079279
Rv2464c	807	2340	2487	0	2727	17	13	22	10	11	41	68	39	85	50	80	114	454	191	516	97	23	41	21	4	65	48	32	37	173	145	142	97	992	551	512	830	28	27	24	18	72.0819786506729	83.459063286843	0	95.9487427960754	74.5623934094095	59.7010349416575	53.7814721452159	43.2585675541343	52.2867456223056	96.5553866359395	86.2469430122316	93.8432564446902	111.076851600991	87.5076630326891	87.4379478974767	98.6366637354503	108.447928582811	97.9255638965852	107.159949541916	86.8888349916516	62.4401618136646	88.7494000330592	76.874252977447	21.5010442687175	99.9409372486438	115.635974676538	77.8443901825747	86.3594756451411	124.302119013834	126.825735453473	103.054068405656	101.835713582693	117.84415998042	118.268843450948	119.999327815344	116.933660231124	65.2760834047112	74.6338089542909	95.552356361296	81.7467816473678
Rv2465c	489	1450	1625	0	1774	9	8	24	16	16	29	55	26	59	51	86	115	464	204	536	76	27	37	17	16	54	33	37	41	109	92	138	95	745	421	428	609	38	29	17	16	73.7129038138927	89.9944571631656	0	103.008352635301	65.1445523075354	60.6307820643921	96.8246470076725	114.223849541714	125.511518772116	112.708150702823	115.123017129733	103.246772939148	127.2393151757	147.302776582265	155.12189314879	164.208653140467	182.914470608796	172.606663167347	183.701314556898	112.349335435414	120.966363097532	132.174589036217	102.701127334462	141.933273822945	137.021430342029	131.198945194738	148.540110331128	157.927152526987	129.247931898458	132.798108779461	165.280097094735	164.595007311727	146.055306753884	149.130173270867	165.545468390963	141.593533540713	146.19897558347	132.292284401823	111.697578128887	119.917569260488
Rv2466c	624	491	532	0	730	12	11	10	9	14	16	33	15	34	34	39	39	243	122	257	92	9	19	11	4	29	29	14	21	68	51	66	44	506	284	265	416	41	26	27	10	19.5605597842748	23.08863712237	0	33.2174244430082	68.067705295694	65.3311251451052	31.6154195958546	50.3504769464227	86.0628863695816	48.7305797468437	54.1299570927305	46.678690798117	57.4609097705124	76.9562582785552	55.1268937134873	43.6402344487436	75.0689993611551	80.8931019925024	69.0247539475371	106.578354895589	31.5985852322078	53.1892804372614	52.0766745788154	27.8066389821395	57.6656251092212	90.3521873449193	44.0447676423642	63.3893812265336	63.187371081621	57.6897302614788	61.9454878952467	59.7406575121308	77.7384459889447	78.8362641724715	80.3236936910008	75.7955532582469	123.614341323929	92.9467342995567	139.021787710756	58.7336652327509
Rv2467	2586	8268	8670	0	9020	75	60	135	69	83	181	357	175	349	201	451	615	2258	1132	2743	420	124	187	108	69	293	193	179	200	649	530	707	489	4382	2566	2584	3545	195	193	129	96	79.479719228356	90.794978980944	0	99.0388758907196	102.654311930861	85.9873910367974	102.988513022227	93.1464353100101	123.11813641734	133.019784390166	141.301908664761	131.407915317205	142.322995839397	109.778464791519	153.826629944518	166.055648482458	168.319471971382	181.114889341853	177.768014012493	117.404986932294	105.051651238606	126.318857729132	123.375914125555	115.742715392015	140.586201162348	145.095535993857	135.886210545285	145.674414927842	145.519817064456	144.663933943529	160.118393938048	160.207281081888	162.44777983754	171.878049754276	188.99328588841	155.855705510722	141.865137346459	166.4846377709	160.274667347899	136.054968372108
Rv2468A	234	531	467	0	999	1	4	3	3	1	3	15	5	19	3	13	26	79	32	84	29	2	10	3	2	7	7	5	4	33	16	20	15	176	96	79	119	5	5	6	5	56.4109015367273	54.0470853942196	0	121.220847556402	15.1261567323764	63.351394080102	25.2923356766837	44.7559795079313	16.3929307370632	24.3652898734219	65.6120692033096	41.4921695983262	85.6280224031166	18.1073548890718	49.0016833008776	77.5826390199886	65.0803945078876	56.5809675138814	60.1616532461024	89.5876026658571	18.725087545012	74.6516216663318	37.8739451482294	37.0755186428527	37.1181035185791	58.1577297852354	41.9473977546326	32.1977809404615	81.7718919879801	48.2633037481653	50.0569599153509	54.3096886473917	72.1052252651081	71.0636747470166	63.8548105820283	57.8184028059704	40.1997857963995	47.6649919484906	82.3832816063738	78.3115536436679
Rv2468c	504	2687	2423	0	2500	17	15	41	11	22	39	83	43	58	46	77	105	309	163	444	55	14	17	18	4	50	30	40	35	91	94	101	70	705	491	465	519	44	39	25	21	132.532230399477	130.194948212949	0	140.843613098208	119.388594209114	110.299302193035	160.485891853243	76.1917270194544	167.442078242859	147.061928164582	168.56053016755	165.672305753317	121.360016714192	128.907121710297	134.754629077413	145.467448162479	118.186231798456	133.81146223428	147.641608221302	78.8856353523249	60.856534521289	58.9214585294976	105.505990055782	34.4272673112203	123.095751464676	115.722013348172	155.804620231492	130.803485070625	104.692801105823	131.646779420219	117.365693515814	117.670992069349	134.09991671159	168.749790145166	174.503765808481	117.077059943542	164.244839111004	172.615363699177	159.372419774235	152.707529605152
Rv2469c	669	2242	2121	0	2179	18	25	42	32	23	44	72	54	56	39	59	81	286	110	334	74	28	32	24	15	35	36	32	22	89	72	94	69	696	345	258	563	17	35	13	9	83.3093732709814	85.8589961057499	0	92.4823374602462	95.2337401446481	138.49239737242	123.853051833805	166.981950451116	131.878554898167	124.99502966455	110.157662375422	156.739926769641	88.2754783707371	82.3356854597257	77.7874255090164	84.540723237028	82.409799664072	68.0303673303115	83.6713319649508	79.9597406196578	91.694150668848	83.5562545646476	105.979111087422	97.2608897133131	64.915068933838	104.61685152911	93.9019773951238	61.9410225267174	77.1382625602062	75.96600724487	82.2909484527697	87.3825842452203	99.7362532916884	89.3275171637807	72.9417158513218	95.6791400995359	47.8070995210993	116.704419748322	62.4339667779246	49.3046732357443
Rv2470	387	1449	1322	0	1225	5	5	15	5	4	14	29	22	43	31	33	41	277	113	277	38	24	28	14	13	32	26	23	20	75	64	72	51	464	272	224	404	15	20	13	11	93.0768757716754	92.5106528146066	0	89.8778777538333	45.7302412839288	47.8818676186818	76.4652008829972	45.1029250855121	39.6480185268505	68.7516706505858	76.7000002779775	110.388469815082	117.175188551633	113.135876283658	75.2118859966958	73.9741441818496	137.977333307567	120.81023441554	119.956873388269	70.9803940929164	135.865751489389	126.386931565325	106.869116542291	145.715410480049	102.59887749986	130.613373205379	116.67229701056	97.342128424651	112.371521759381	116.729850925795	108.961196466903	111.650615730917	114.941521881377	121.74474510923	109.476130947817	118.687610528418	72.9205416771898	115.282771224256	107.928485205249	104.172578335298
Rv2471	1641	6816	6811	0	5760	12	12	30	19	24	33	68	30	86	48	110	118	469	211	540	111	36	33	26	33	78	34	32	41	122	111	150	84	796	454	419	690	17	33	16	15	103.25364160684	112.401874708307	0	99.6647513878421	25.8831493628964	27.1009620013599	36.065853432931	40.4194769230677	56.1015838021613	38.2183157429542	42.4139445526331	35.4996990347654	55.2672735764559	41.3125756884125	59.1245173282984	50.2088742469396	55.0938604560559	53.1998150904628	55.1494914844135	48.8967700864269	48.0621991100491	35.1285693179412	46.8058261795303	87.2325274101488	58.9779424933496	40.2805691800586	38.2817933438987	47.060559162521	43.1079344167979	47.7449364547092	53.5344086846075	43.3683217571859	46.5022979294087	47.9225100956229	48.2934052123631	47.8052392579437	19.4899144299911	44.8591185650511	31.326732311016	33.5007377561578
Rv2472	294	1347	1316	0	2036	13	15	24	14	15	39	50	23	54	31	68	82	313	113	386	119	21	38	19	6	48	29	21	24	91	87	104	67	895	386	352	661	22	27	16	6	113.894995596637	121.221544848705	0	196.633780298024	156.509417618671	189.084518045203	161.045076145415	166.236495315173	195.711520024121	252.106162567855	174.072836661842	151.912147468158	193.697760666986	148.923755516244	204.007008028143	194.748257131808	205.227686840037	159.02571673066	220.037300283485	292.593992943169	156.488231626172	225.783067978579	190.915601053319	88.5272588002809	202.580436696152	191.767907834114	140.224158208343	153.760831429959	179.473373324268	208.874221450924	207.174519812922	193.076484946441	291.8405482234	227.421887678909	226.452813141329	255.616636243374	140.781290666575	204.862189884737	174.854311980875	74.7955247045644
Rv2473	717	1156	1057	0	925	13	11	22	8	4	21	37	16	25	25	49	68	163	95	231	23	3	14	11	7	30	19	13	17	59	44	68	44	467	223	292	303	26	16	15	8	40.079570162586	39.9233602036665	0	36.631125481944	64.1754097348523	56.8572135154054	60.5322845483811	38.9508106177812	21.3999765270448	55.6629634765203	52.8190883460953	43.3324080826034	36.7704566584623	49.2459442589819	60.2782212989875	66.2211646865175	43.8235334872773	54.8202104181304	53.9944544823806	23.1885960442285	9.16667465592638	34.1086070542403	45.321959466082	42.3498602071079	51.9165345089511	51.5180846035379	35.593858847864	44.659265195661	47.7132302432718	43.3158102677048	55.5443756048162	51.9918692992603	62.4406840886941	53.8738475657953	77.0275496963231	48.0461352243699	68.2218958954797	49.7790041436956	67.2164849926481	40.892392864978
Rv2474c	654	5031	5850	0	4957	9	11	19	10	14	22	37	19	34	25	35	73	223	120	266	51	14	21	9	4	35	32	29	29	81	73	86	55	491	266	278	422	10	9	12	2	191.232166755122	242.241960841035	0	215.213175672428	48.7090001198544	62.3342845421187	57.3138248820264	53.3786911562483	82.1150475452889	63.9309440715473	57.9071656638384	56.4141241694674	54.8250882214064	53.9898196233793	47.2034563907536	77.9385226852179	65.7303670926836	75.9171238431666	68.1648089531527	56.3713197413444	46.8986137595255	56.091447839198	40.6536842416774	26.5311050838762	66.4039466616783	95.1256183118922	87.0504713036504	83.5222253294999	71.8146807867748	78.7876294558638	77.0142401633426	71.2503254731836	71.973673822016	70.4524619481604	80.3987755580479	73.3617510894042	28.7668191937538	30.6980039888444	58.9531739935519	11.2078920811121
Rv2475c	417	2630	2995	0	3767	5	4	9	0	2	12	20	11	23	22	35	40	133	78	177	33	12	12	6	4	15	10	11	18	60	36	41	28	337	212	174	233	16	12	8	5	156.784841160891	194.505563122081	0	256.499929815481	42.4402958678188	35.549703152863	42.5784643765754	0	18.397821546632	54.6904348237959	49.0910445837712	51.2234266408113	58.1661007918179	74.5137193996337	74.031320094851	66.977817858983	61.4829262020604	77.3917730113432	71.1366722092916	57.2062736943478	63.045618496875	50.2690056688393	42.5060103821855	41.6099345919785	44.6332796677673	46.6218183273213	51.7854205373738	81.3051878424603	83.4297916947344	60.9367612072159	57.5835100033425	56.8884220651815	77.4753904234234	88.0627192458533	78.9215453254975	63.526488881912	72.1860901782829	64.1934280054492	61.6392898349847	43.9446128360151
