gene_id	length	DMSO_A_S1_NumReads	DMSO_B_S2_NumReads	DMSO_C_S3_NumReads	DMSO_D_S4_NumReads	gef_A_S5_NumReads	gef_B_S6_NumReads	gef_C_S7_NumReads	gef_D_S8_NumReads	pel_A_S9_NumReads	pel_B_S10_NumReads	pel_C_S11_NumReads	pel_D_S12_NumReads	pozi_A_S13_NumReads	pozi_B_S14_NumReads	pozi_C_S15_NumReads	pozi_D_S16_NumReads	DMSO_A_S1_TPM	DMSO_B_S2_TPM	DMSO_C_S3_TPM	DMSO_D_S4_TPM	gef_A_S5_TPM	gef_B_S6_TPM	gef_C_S7_TPM	gef_D_S8_TPM	pel_A_S9_TPM	pel_B_S10_TPM	pel_C_S11_TPM	pel_D_S12_TPM	pozi_A_S13_TPM	pozi_B_S14_TPM	pozi_C_S15_TPM	pozi_D_S16_TPM
Rv1383	1131	249	293	173	270	0	354	236	383	592	401	512	318	296	276	566	247	21.4817080137097	22.5772301845653	18.4704741331921	16.378694147838	NA	15.6874466029253	18.7375936917707	23.0097725234247	24.4887737375327	25.6286576572528	25.8480924982548	21.0183598435261	19.5832109533405	22.4867372964185	22.2256516673359	20.7674117683282
Rv1384	3348	2848	3220	2111	3021	0	4159	2630	4520	6251	3683	5264	3606	2952	2367	5200	2577	83.0016264609982	83.8177633743477	76.1372750920843	61.9075175984773	NA	62.2608541626939	70.5398803282287	91.7337487736333	87.3518256968065	79.5170686616268	89.774206340615	80.5145891368536	65.9759572157332	65.1467534384405	68.9792664498481	73.1942550312427
Rv1385	825	342	497	249	376	0	466	260	490	603	295	530	347	263	243	516	229	40.4486679961978	52.5010616500381	36.4451669638495	31.2688572773647	NA	28.3102413363649	28.2998294864	40.3569454379515	34.1956844135568	25.847120030391	36.6811602420192	31.4419761734733	23.8537463050942	27.1414030363925	27.7777094131075	26.3954797231517
Rv1386	309	7227	6833	6890	7169	0	8683	7114	7527	9448	6678	10063	7051	10708	7202	20090	9834	2282.08408540122	1927.16361118254	2692.49737219768	1591.76230120049	NA	1408.38997497824	2067.37757340249	1655.15851566577	1430.50487438702	1562.18343195036	1859.47411186565	1705.79384599673	2593.0129109458	2147.70489367243	2887.50094227564	3026.35416073707
Rv1387	1620	26415	30226	25213	30064	0	36230	23901	34442	35288	20557	33152	20211	27785	21929	62612	21659	1590.99079709703	1626.04031445847	1879.33436361277	1273.23879248592	NA	1120.89497692949	1324.84623755323	1444.60629842339	1019.10742794066	917.2523087119	1168.46541472551	932.625091373514	1283.36497534809	1247.33693397264	1716.49775332942	1271.36839894896
Rv1388	573	1707	2458	1799	2542	0	3472	2087	2497	3741	2103	3232	2452	2801	2729	5560	1704	290.677198709702	373.84614095403	379.115103896012	304.368033303746	NA	303.694340021585	327.063625412448	296.101138034035	305.450628468104	265.294803293564	322.060804337713	319.889622852167	365.7743800919	438.862914350218	430.944008407823	282.789313845055
Rv1389	627	1378	1820	1105	1523	0	1835	1382	2310	3350	2048	2669	1674	1573	1447	2788	1219	214.443923125425	252.970274814861	212.808653007048	166.651979400289	NA	146.683117382622	197.92694509213	250.334435987293	249.968453315474	236.105717315971	243.053666052505	199.582390847848	187.722348098425	212.657625046892	197.481267451407	184.877555633888
Rv1390	333	7830	8079	5243	7805	0	9464	7136	9354	15918	11634	12119	9707	9611	6442	15123	8640	2294.29678001193	2114.3604182651	1901.210349783	1608.07680512516	NA	1424.43324637558	1924.30995786942	1908.66314758806	2236.41400708357	2525.3926849666	2077.99115702164	2179.08968109858	2159.62894625497	1782.61048267235	2016.94658059164	2467.27486613196
Rv1391	1257	6329	7472	4195	6426	0	7176	5021	9321	12103	7363	9641	6649	6026	5007	10263	5444	491.283168157841	518.044695276664	402.98718251211	350.738594536733	NA	286.126943638453	358.690077649018	503.852463676708	450.469812139587	423.412441369981	437.933278338629	395.417024091887	358.714263450791	367.047510493187	362.609959664708	411.842218356561
Rv1392	1212	5892	7220	4130	6446	0	7946	4647	8466	9310	5481	7361	5471	5990	4830	10000	5250	474.34266077702	519.158803843609	411.473601129191	364.893221065413	NA	328.592422641385	344.297977878977	474.626300875766	359.380904962846	326.889728509881	346.781037030232	337.441430096691	369.810296286812	367.218438893864	366.435935634189	411.912251397598
Rv1393c	1479	1181	1237	752	1147	0	1915	1219	2402	3416	2105	2355	2068	1491	1174	2323	1236	77.9136931572135	72.889869222645	61.3965845379415	53.207561751288	NA	64.8951450946868	74.0116269275898	110.352197330127	108.058174099399	102.879304208702	90.9167453853483	104.524155759037	75.4335011742049	73.1441996201916	69.7560231450713	79.4691050949029
Rv1394c	1386	1440	1506	840	1428	0	2374	1447	2554	4324	2602	2884	2791	2036	1463	2536	1643	101.375107759894	94.695073829833	73.1830661924689	70.6875762919149	NA	85.8477837376485	93.7496640723921	125.208501759631	145.958836180427	135.702595478364	118.810047324779	150.532721799376	109.918132077611	97.2660019651241	81.2618483199989	112.72554893205
Rv1395	1035	172	159	117	157	0	224	159	253	461	281	264	226	189	121	267	134	16.2151198933821	13.3882070431162	13.650232781117	10.4072842503101	NA	10.8472405692609	13.7949837713806	16.6094911496331	20.8385987527515	19.625017935136	14.5641358138944	16.3230908339086	13.6639495697059	10.7727105151305	11.457017827533	12.3115426593018
Rv1396c	1731	4403	4791	3248	4825	0	6170	3887	5385	7663	4355	5933	4532	5128	3969	7962	3967	248.189660304338	241.209688810389	226.575787601779	191.239836461076	NA	178.648633926693	201.642415902881	211.380439201451	207.114113593783	181.859161216092	195.703423765974	195.716365105209	221.669399473109	211.28273016487	204.279968715051	217.928062762362
Rv1397c	402	9605	10398	8139	11055	0	12227	9980	13712	20287	13294	17059	12430	14387	10219	21273	10232	2331.32801842666	2254.18422077542	2444.77863177073	1886.73457308567	NA	1524.42289452032	2229.30200991461	2317.66630912926	2361.02025527713	2390.41724672666	2422.97347164695	2311.42275054788	2677.92855754872	2342.40677316953	2350.19211203987	2420.37413951001
Rv1398c	258	15930	21270	18757	23189	0	28306	23295	23188	43792	31080	39296	36789	33273	28320	48384	20955	6024.59888223662	7184.77925357927	8778.86191761252	6166.52403316189	NA	5498.8313479006	8107.88216317373	6106.88500176044	7941.14289512866	8707.7388608495	8696.6057489986	10659.3957140147	9649.99415167497	10114.711783301	8328.80589433575	7723.53261600624
Rv1399c	960	274	366	249	327	0	354	255	455	571	323	468	335	296	254	561	278	27.8491148895605	33.2258039177335	31.3200653595582	23.3697805075384	NA	18.4817730290714	23.8524704655505	32.2044821296153	27.8274116140069	24.3206614057148	27.8352908204473	26.086023549903	23.0714704044043	24.3804912820476	25.953283186211	27.5373147493852
Rv1400c	963	530	674	404	634	0	681	555	823	1251	746	889	691	635	499	1002	508	53.7009105358422	60.9957049263466	50.6581847600205	45.1690633186563	NA	35.4431594284741	51.7524739439469	58.0697162962958	60.7769580465992	55.9959519957201	52.7104370197357	53.6396664095834	49.34035095326	47.747894717754	46.2106536548925	50.1632251469111
Rv1401	603	533	567	392	564	0	680	456	881	1158	687	849	573	517	397	867	428	86.246596135444	81.9466854638496	78.4988510999816	64.17116232295	NA	56.5201367614741	67.9065942899841	99.27382430683	89.8460904556585	82.353776064451	80.3917571341916	71.0348745542469	64.1546333149227	60.6670899923869	63.8561105983663	67.4954477267581
Rv1402	1968	1170	1412	863	1306	0	1621	936	1930	2028	1082	1403	998	1085	950	1619	918	58.0086601758693	62.5281022682123	52.9517414150234	45.5298476062432	NA	41.2828359930063	42.7085841334391	66.6359158511471	48.2115165975019	39.7416833662818	40.7055587044899	37.9087753954178	41.2533707791342	44.4814033377092	36.536120584736	44.3573520616522
Rv1403c	825	52	69	39	69	0	58	51	70	106	71	62	72	88	40	83	54	6.15008987076691	7.2888797864238	5.70827916301258	5.73816795781427	NA	3.52359226933297	5.5511203992554	5.76527791970735	6.01118167137152	6.22083227850089	4.29100365095319	6.52398352878986	7.98148165341553	4.46772066442675	4.46811992497659	6.22426159410563
Rv1404	483	5183	5607	3367	5427	0	6068	4781	7308	9643	5880	7862	5277	5291	4119	8756	4276	1047.04692368023	1011.69375863548	841.76435483555	770.887146857589	NA	629.665712126357	888.865463759714	1028.08154704843	934.056125377052	879.983010614639	929.409381240567	816.722032211147	819.682054119208	785.822808946086	805.117560978159	841.857511905775
Rv1405c	825	56	74	50	62	0	72	52	83	121	54	96	64	88	52	104	60	6.62317370697975	7.81705948109219	7.31830661924689	5.15603497658673	NA	4.37411454124093	5.65996589728001	6.83597239051014	6.86182058713164	4.73133722590208	6.64413468534687	5.79909647003543	7.98148165341553	5.80803686375478	5.59860809876585	6.91584621567292
Rv1406	939	358	420	249	387	0	501	339	518	780	419	600	376	341	258	570	308	37.2005620408579	38.980673951565	32.0205141056186	28.2763589808947	NA	26.7413751739203	32.4189187007821	37.4835161872347	38.8630558957499	32.25466405482	36.4843657841531	29.9334352536773	27.173375038086	25.3182732540797	26.9593825104924	31.1912765957133
Rv1407	1374	620	777	457	635	0	746	511	879	1147	671	933	542	519	432	832	442	44.0288177261404	49.2833171433487	40.1628028110853	31.7077267145534	NA	27.2122027576291	33.3963179255657	43.4688647891846	39.0557176133386	35.300420572925	38.7718080625199	29.4881048327914	28.2641169358806	28.9719003784879	26.8928773303163	30.5902877552782
Rv1408	699	653	937	601	1040	0	1447	765	947	1613	967	1400	1162	1077	1032	2041	894	91.1523925836058	116.822920878693	103.822585965324	102.078499467244	NA	103.753548451556	98.2762731627833	92.0553342881537	107.960559959455	99.9984781273257	114.35943552658	124.269130700095	115.290447166423	136.044970446815	129.678060442176	121.620943642574
Rv1409	1020	1944	2040	1240	1905	0	2357	1408	2543	3539	2178	2525	2127	1837	1443	2873	1626	185.963690323076	174.299299240569	146.796621009599	128.136519134695	NA	115.816654116374	123.955814220974	169.403486605014	162.32608995895	154.348280580286	141.345619550788	155.884030456593	134.76086210776	130.360533283908	125.0938997068	151.589246830301
Rv1410c	1557	8638	10358	6484	9321	0	12578	8847	14366	19353	11321	15625	11229	9818	8122	17521	7753	541.323217115505	579.766262534944	502.862139991489	410.725823687313	NA	404.887697827695	510.236865667703	626.936284434127	581.523970146955	525.581742024203	572.997274929749	539.121655890464	471.833976837872	480.678106456184	499.770887747907	473.510045609533
Rv1411c	711	2759	3048	2003	2986	0	4545	2937	4171	5702	3647	4892	3981	3579	2831	6615	3126	378.629254884585	373.603561241389	340.177742071449	288.136526543092	NA	320.387740988836	370.93581273009	398.608674252702	375.202349327048	370.774838825429	392.86016140107	418.559192905	376.657737837212	366.902133995025	413.200582508416	418.08770740529
Rv1412	606	382	387	270	389	0	522	369	472	790	489	567	426	429	338	618	398	61.506753705642	55.6549742624589	53.8004224236715	44.040789014721	NA	43.1727270623718	54.6786975843954	52.9231311158426	60.9905295210845	58.3284354100828	53.4234066013155	52.5498260724513	52.9711576317337	51.3953757126815	45.2914816443858	62.4537432595216
Rv1413	516	379	426	268	427	0	504	387	659	793	515	611	447	503	337	770	351	71.6673878332604	71.9491293376768	62.716185795174	56.7748881400691	NA	48.9544796040045	67.3481519027309	86.7784460962595	71.9004192071272	72.1442328400498	67.6102671090969	64.7578064661251	72.9412294997822	60.1811064790334	66.2737737541184	64.6852767410687
Rv1414	402	41	34	34	33	0	44	37	42	74	37	45	36	52	34	77	27	9.95153032332046	7.37086588828277	10.2128607298445	5.63204350174827	NA	5.48577797979013	8.26494733134674	7.09903624441577	8.61219001777037	6.6530343108836	6.39157079688802	6.69438608364631	9.67903558716436	7.79350526350563	8.50678289978236	6.3868355909666
Rv1415	1278	2912	4093	2475	3910	0	5163	3067	4037	6364	3725	4844	4489	4457	3525	6172	3298	222.327192511292	279.110732312852	233.850818907273	209.905596265898	NA	202.480346195794	215.500033266224	214.636734222371	232.973891466633	210.687861710287	216.418520499574	262.574809816864	260.955573131404	254.160605579735	214.48441508747	245.396194260742
Rv1416	483	878	966	542	950	0	1164	665	1155	1703	1019	1268	1062	974	832	1759	882	177.369708468308	174.299299240569	135.502310757609	134.944313527678	NA	120.786237461285	123.634288517091	162.484152550758	164.95878684197	152.500457111619	149.897112110537	164.365889370521	150.89214150673	158.728957767211	161.740725189651	173.64787780657
Rv1417	465	152	188	114	208	0	228	146	253	372	242	298	271	236	187	431	193	31.8950070220914	35.2346970507817	29.603730646889	30.6894069366037	NA	24.5749983634235	28.194495133473	36.9695125588607	37.4281122934453	37.6189357686719	36.5918573564634	43.5662968174789	37.9764046412513	37.0568605109913	41.1647037783017	39.4686599889076
Rv1418	687	1493	1445	1034	1594	0	1886	1336	2203	2669	1560	2016	1437	1791	1178	2429	1197	212.048467306863	183.306031588517	181.743273989769	159.187768135427	NA	137.593068098897	174.628104691021	217.888302913706	181.760610828249	164.13906436293	167.554051562787	156.363124150263	195.071419777118	158.004160397494	157.025959219563	165.685857208452
Rv1419	474	303	465	317	608	0	753	410	554	821	424	624	579	675	543	985	341	62.3729598930931	85.4949094376209	80.7561239914997	88.0041902904555	NA	79.6211118695029	77.6729740650342	79.4159214346668	81.035021605798	64.6593905930828	75.1670300636552	91.3134034257705	106.556568751097	105.560504464482	92.2908330546008	68.4107045226507
Rv1420	1941	2326	2442	1510	2289	0	2842	1974	3063	4355	2593	2983	2621	2773	2088	4058	2109	116.927386334445	109.644226879307	93.9390053676128	80.9092864557744	NA	73.3854804161696	91.3242327707304	107.225385818448	104.971296392294	96.56529544794	87.7503507495681	100.942903742991	106.900350777247	99.125394339793	92.8511281033431	103.323490698993
Rv1421	906	219	313	229	357	0	477	287	489	505	338	529	401	388	312	690	292	23.5856573145019	30.1079915354846	30.5212158507995	27.0344869593251	NA	26.3877149994149	28.4457977867311	36.6738764547136	26.0778100278558	26.9669974949472	33.3386966525537	33.0864736772122	32.0448559760475	31.7326517390576	33.8237355686711	30.6480381411995
Rv1422	1029	663	741	497	723	0	1034	564	789	1408	829	1215	893	791	765	1582	984	62.8680834092609	62.7579109510504	58.3224231595084	48.2059933330131	NA	50.3636001701432	49.2184744711891	52.1000073564557	64.0169850694497	58.2348884610208	67.4189596009938	64.873957526829	57.5196063033135	68.5055929139051	68.2797278921307	90.934304468469
Rv1423	978	410	474	342	481	0	753	453	760	1004	599	840	588	584	471	975	432	40.9050632921761	42.2381737423465	42.2261802171884	33.7430499964383	NA	38.5893732373664	41.5933371669217	52.8020633312373	48.0289171045745	44.2722974628903	49.04125486692	44.944109432742	44.6816074155931	44.3774171058187	44.2758021614439	42.0042193467251
Rv1424c	762	1218	1115	785	1090	0	1442	1114	1541	2299	1523	1926	1400	1333	940	1864	1178	155.964006830207	127.522125100548	124.396806411805	98.140810530345	NA	94.8466273692634	131.278812282839	137.411735119459	141.153592786468	144.473776147451	144.318648953985	137.343266545499	130.897084694918	113.671829897078	108.640464545252	147.007111651394
Rv1425	1380	1593	1835	1369	1818	0	2616	1857	2547	3994	2370	3142	2365	2208	1821	3930	1739	112.633805189641	115.883773226973	119.789542803521	90.3842807343807	NA	95.0102053432585	120.836249355914	125.408223195994	135.405688858714	124.140460425994	130.001462293342	128.11098392321	119.722224801233	121.593631289582	126.477752983721	119.830817264137
Rv1426c	1263	1979	2192	1539	2123	0	2561	1791	3356	3789	2211	3007	1874	1894	1642	3608	1727	152.88839118939	151.252598549219	147.139682609538	115.32534365971	NA	101.629041915164	127.337598371909	180.548862982623	140.35542110042	126.540481955622	135.941237991896	110.917620465883	112.209963268772	119.798056177073	126.87143604046	130.028038954017
Rv1427c	1608	1953	1935	1435	1819	0	2613	1943	2891	3769	2309	2997	2103	2056	1721	3813	1801	118.508162935639	104.872246278141	107.760699612698	77.6112661339401	NA	81.4451014840433	108.505355843289	122.162582039321	109.65994654384	103.796325836691	106.419653768186	97.7659300965846	95.6735440731246	98.6222246948028	105.312867522306	106.506397216026
Rv1428c	828	1043	1005	862	1079	0	1386	1196	1675	2293	1490	1708	1312	1442	1103	2093	1173	122.909666052308	105.779466024621	125.71047710815	89.4065263223293	NA	83.8966262778773	129.707551812667	137.455028041677	129.563196692135	130.076853751569	117.78193167676	118.450747644292	130.313593118492	122.751029939968	112.263756147128	134.714921076129
Rv1429	1269	246	253	205	294	0	461	243	361	438	260	336	270	334	224	467	246	18.9149654372332	17.3749892465973	19.5068338373543	15.8951204094043	NA	18.2075246574014	17.1952728262292	19.3295496615653	16.1480626325148	14.810025901935	15.1181551646486	15.9051016880958	19.6942588079254	16.2654605749816	16.3439090080925	18.4340818160076
Rv1430	1587	287	331	281	354	0	511	430	554	835	530	679	468	442	326	806	358	17.6456246564737	18.176770021622	21.3807993951722	15.3039821016744	NA	16.1382179664955	24.3307753145762	23.7196891997682	24.6160001299833	24.1403206845631	24.4294669407962	22.0446513378296	20.8401163209456	18.9286936467797	22.5558289423341	21.451325139666
Rv1431	1770	513	497	357	513	0	733	559	802	1139	679	925	668	687	537	1180	505	28.2797890651383	24.470833819933	24.3550763506632	19.8848451154175	NA	20.7559354672938	28.3597867522611	30.7877008520934	30.1063699874535	27.7294081452155	29.8393672419687	28.2122357400823	29.0427854655533	27.9563834372551	29.6080235992425	27.1310209943948
Rv1432	1422	154	153	125	165	0	217	178	268	353	228	326	212	178	175	363	172	10.5670361095009	9.37686103509391	10.6146324909963	7.96090537166949	NA	7.64842021942546	11.2404791736391	12.8059367897056	11.6140327352199	11.5898907666847	13.0899849362989	11.1447562039513	9.36645394454091	11.3401401358406	11.3372495427479	11.5020930380214
Rv1433	816	174	198	175	188	0	340	269	283	412	283	434	248	267	233	574	210	20.8061227599121	21.1466061578632	25.8965813272983	15.8068671898443	NA	20.8833593548829	29.6023739572461	23.5652706985937	23.62190910677	25.0691938729459	30.3683162797238	22.7193462348585	24.4836351270904	26.3115074975316	31.2408190183184	24.4724337595044
Rv1434	138	26	24	25	22	0	44	27	29	32	28	46	29	32	34	66	34	18.3834208093576	15.1564608035277	21.8753730466619	10.9375917280329	NA	15.9803097672147	17.5690831050602	14.2789103756727	10.8487282009986	14.666383510244	19.0326774840666	15.7091692759961	17.3510470726425	22.7028196806468	21.2405386690218	23.4286819262833
Rv1435c	609	1707	1772	1469	1982	0	2507	1633	2362	2863	1710	2977	1879	1948	1715	3678	1899	273.494310116025	253.578290849169	291.272208523179	223.287530906452	NA	206.323475478587	240.787152834504	263.535276055307	219.943935747401	202.965821061891	279.114684088996	230.644867878622	239.346155493434	259.493689453235	268.222440389197	296.521165022971
Rv1436	1020	12189	13767	8515	13140	0	17222	11169	16194	20261	12176	12574	12497	13688	9736	19445	10324	1166.00381756583	1176.26394737496	1008.04292572318	883.839297338528	NA	846.242858375984	983.283017779871	1078.77312704743	929.327185266538	862.876338083362	703.873196131332	915.882806119439	1004.14081683779	879.549654921779	846.658851304809	962.489166221421
Rv1437	1239	7477	8545	5472	7474	0	9370	6765	10354	13794	7774	11395	7297	6805	5648	13407	5946	588.827576831075	601.044193708903	533.297230055338	413.866144228991	NA	379.035500542862	490.298894400833	567.823039940461	520.867010669677	453.541802905334	525.126779493797	440.258092804492	410.971418367832	420.052284260753	480.574784981894	456.353750587473
Rv1438	786	3748	3957	2703	3702	0	4555	3645	4982	7182	4829	6552	4408	4135	3335	7777	3596	465.274341588334	438.741938355555	415.258035706236	323.140938679766	NA	290.45405148547	416.427504131389	430.682607082609	427.494755870744	444.097932751436	475.962224716046	419.230960220476	393.647741374919	390.978846790304	439.430533456696	435.056000170417
Rv1439c	426	196	263	233	276	0	366	316	299	486	325	401	353	392	332	546	212	44.8929907955494	53.8036569251991	66.0451403701753	44.4505968563077	NA	43.0608987261247	66.6103787206979	47.6911445621667	53.3745967564977	55.1464872932966	53.7472089514837	61.9440239688258	68.8543311650284	71.813890257423	56.9224679055859	47.3232199969168
Rv1440	234	23	34	28	85	0	295	38	46	60	44	51	67	55	56	108	32	9.59056174373785	12.6627696029473	14.4489643508208	24.9219018977905	NA	63.185548817338	14.5825058250927	13.3572830923623	11.9961898376427	13.5919231798232	12.4444429703512	21.4039167588948	17.5873994766769	22.05221097185	20.4978624917833	13.0041552773337
Rv1441c	1476	370	417	260	408	0	499	292	495	636	367	534	340	399	320	646	354	24.4594920399677	24.6215473520723	21.270687938055	18.9649594929528	NA	16.9443842570513	17.7648241694647	22.7874116382161	20.1594507271606	17.9731334509247	20.6574182449015	17.2197510146187	20.2274592207368	19.9776127271115	19.4377878507222	22.8068302539214
Rv1442	2301	4002	4443	2741	3988	0	4995	3490	6253	8426	5323	6707	4505	4056	3093	6662	3403	169.704177295971	168.277224364591	143.842413870217	118.909525146626	NA	108.800396326091	136.198783219198	184.649427803702	171.321856901657	167.21835227935	166.430466604478	146.356658232463	131.897366306443	123.863477970821	128.584519698927	140.634980112606
Rv1443c	486	1262	1276	829	1162	0	1502	1050	1839	2156	1414	2057	1220	1178	984	1927	1246	253.369977403805	228.812660319924	205.974191546026	164.039324648376	NA	154.897806177946	194.007021942023	257.111567543563	207.54889430213	210.308696878375	241.668009782252	187.654018682184	181.369316892814	186.568705523747	176.094634184384	243.797809238717
Rv1444c	411	336	492	437	515	0	851	625	664	1065	677	1237	760	721	591	1400	386	79.7681504855226	104.325128012603	128.390875615766	85.969325825182	NA	103.776576998571	136.553430459714	109.774739117681	121.231568103769	119.066870509911	171.849795969272	138.231200072697	131.264787228846	132.502974632474	151.281872404889	89.3086466902288
Rv1445c	744	665	811	512	683	0	851	756	1071	1722	1199	1839	1014	869	766	1847	674	87.2129098260313	94.9978035511435	83.0981912895131	62.9833682022244	NA	57.3281897129204	91.2458832230548	97.8121243837447	108.284961978012	116.490454510944	141.133443117735	101.882437668182	87.3980286897442	94.8715078590218	110.254071749599	86.1459741985871
Rv1446c	912	1554	1957	1243	1656	0	1997	1627	2502	3693	2330	3821	1945	1612	1434	3506	1328	166.260178787465	187.008623143527	164.577642113426	124.578646452547	NA	109.747549030792	160.198016294946	186.409749654823	189.449038787957	184.673752893321	239.223225877034	159.425972677333	132.258927069345	144.888622040846	170.733109768	138.468587607662
Rv1447c	1545	3242	4157	2517	3712	0	4781	3259	4836	6618	4052	5187	3963	4007	3117	6713	3115	204.746550570659	234.486144641762	196.720345016591	164.838099094887	NA	155.09645215642	189.417585373031	212.683581287623	200.403921648884	189.576737534077	191.694171087094	191.74758223472	194.064302094879	185.903808763592	192.969575166713	191.724490760544
Rv1448c	1122	6351	6510	4119	6461	0	9696	4859	8736	10791	6573	6081	7471	7618	6063	10409	7741	552.307985990394	505.654384160474	443.295661245264	395.079957112511	NA	433.123106534641	388.882555074711	529.049032631969	449.962967645464	423.462412661416	309.459122408045	497.760222054626	508.04584922894	497.937323316533	412.018606476624	656.073107298089
Rv1449c	2103	5206	6755	4123	6079	0	7784	5198	8025	11583	6788	9033	6637	5759	5214	10403	4775	241.544391624148	279.931470844043	236.738345294368	198.322041581944	NA	185.513345755673	221.953205636643	259.287705503447	257.685345158688	233.317144808776	245.252747094969	235.921137207938	204.909739844954	228.460815787743	219.694914053438	215.914659104981
Rv1450c	3990	46	89	43	64	0	114	42	58	72	45	93	44	36	42	58	32	1.12490799400233	1.94393955293367	1.30133798154277	1.10048769813154	NA	1.43200178433483	0.945237219687451	0.987714101174353	0.844243134438616	0.815236677395409	1.3308563955024	0.824354643884265	0.675125327826502	0.969965670566335	0.645588484494761	0.762649707994007
Rv1451	927	3353	4154	2605	3768	0	4516	3203	4604	7089	4312	5664	3846	3721	3057	6358	2779	352.927814139121	390.528203368567	339.330220347119	278.874801270444	NA	244.166345234048	310.271313260621	337.467331213198	357.777626818007	336.235148176597	348.870826115705	310.144335635769	300.354907285186	303.875491065288	304.60811333978	285.07349375257
Rv1452c	2226	19	40	16	25	0	42	27	31	55	29	43	30	24	27	60	24	0.832837952901646	1.5660314397176	0.86793932950637	0.770536050431132	NA	0.94566155569281	1.08918844047543	0.946264810656626	1.15596708004239	0.941709453343544	1.10297187576127	1.00746600989286	0.806753536396449	1.1176828144666	1.19708990293433	1.02526022065232
Rv1453	1266	498	573	449	456	0	702	563	782	1172	825	898	567	595	568	1038	580	38.3820091050642	39.4445096622615	42.825967289645	24.7120771313246	NA	27.7916933973986	39.9336593167325	41.9709890532521	43.3113621721148	47.1047100722545	40.50081606799	33.4798621552975	35.1672214438851	41.3422966696362	36.4136593554665	43.5654609557595
Rv1454c	987	1063	1253	808	1094	0	1382	881	1419	2039	1198	1695	1059	1095	955	1796	909	105.086802751458	110.636789234262	98.8527495925021	76.0463340869751	NA	70.1782434734302	80.1536262428989	97.6880406520973	96.6513690049835	87.737197403661	98.0558915972426	80.2071556556833	83.0140806467516	89.1592051288052	80.8146054471725	87.5779461885937
Rv1455	864	96	120	79	122	0	161	126	192	211	140	192	132	121	104	273	108	10.8415045798776	12.1041180028173	11.0409868960513	9.68777853183719	NA	9.33950237815596	13.0954739810866	15.0995374087573	11.425537751616	11.7127368310976	12.6884516560444	11.4207466288133	10.4791588548533	11.0917370661984	14.032969518391	11.8866106831878
Rv1456c	933	351	430	301	428	0	491	339	586	738	407	630	392	358	386	751	298	36.7077309408716	40.1654333726928	38.9564521162805	31.47315199379	NA	26.3761529086752	32.6274004930701	42.6768275958126	37.0068955956091	31.5323876985287	38.5549415272088	31.4078878350994	28.7115196133718	38.1228736759566	35.7485944100179	30.3726472333546
Rv1457c	786	567	598	441	631	0	778	553	823	1191	754	959	729	593	562	1138	546	70.3870201922586	66.3046952581809	67.7502011640586	55.0788579975507	NA	49.6099345896149	63.1781645499749	71.1464844698891	70.8919875023749	69.3414457019223	69.6654110962589	69.3328879311995	56.4529892709376	65.8860905235835	64.3013947632404	66.0568899035171
Rv1458c	942	618	719	500	737	0	1002	666	957	1372	815	1032	791	801	655	1342	622	64.0132149397867	66.518681610387	64.0934496908565	53.6777988945817	NA	53.3124231174335	63.4874298191348	69.0298915613732	68.1414146319094	62.5389806413838	62.5532584826646	62.7711215985498	63.6262619863241	64.0723076974418	63.270649156343	62.7895698084317
Rv1459c	1776	1311	1473	983	1449	0	1724	1359	2120	2808	1524	2337	1705	1568	1368	2905	1272	72.0264147173285	72.2812127762833	66.8351769205377	55.9762161425294	NA	48.6525831457001	68.7133171440025	81.1090016213655	73.9711003096807	62.0277599904768	75.1340663517965	71.7655024648401	66.0629393610407	70.9778933259014	72.644686280236	68.1070666171844
Rv1460	807	549	611	343	574	0	662	361	734	1008	535	847	707	504	551	1000	483	66.3790261823731	65.9831919677743	51.3233659375809	48.7996235192599	NA	41.1145989380891	40.1696535925417	61.8014523681853	58.4379448447845	47.9208308798598	59.928170368046	65.4907836423465	46.7317234354255	62.9155551744669	55.0335011138336	56.9143292191299
Rv1461	2541	12185	12041	7368	13250	0	16293	10249	14882	21941	13036	17020	14346	13520	10451	21148	10653	467.899881838754	412.974785941695	350.138202406566	357.757977795215	NA	321.37197069101	362.193996511132	397.953923938241	403.979836595082	370.837614699733	382.451205169791	422.046661724474	398.131758980881	378.994713181201	369.628384342845	398.671589478158
Rv1462	1194	2224	2544	1378	2533	0	3096	1674	3166	4186	2285	3102	2380	2061	1715	3464	1789	181.745021499857	185.685685623119	139.36041675194	145.548916510614	NA	129.959558920035	125.897047777969	180.17010842761	164.022276026342	138.333055524205	148.340114461242	149.007091694338	129.160126316657	132.354821505042	128.84697707007	142.480043632985
Rv1463	801	1747	2105	1319	2106	0	2405	1560	2609	3988	2444	3217	2387	2212	1696	3572	1659	212.810207876923	229.026232772408	198.841405877628	180.386471951807	NA	150.485331081628	174.886586713708	221.318500558696	232.932758780056	220.552902589041	229.318814480308	222.768720759773	206.636673892265	195.107202049498	198.052172839877	196.952680383607
Rv1464	792	1709	1868	1109	1805	0	2199	1419	2620	3430	1955	2794	2160	1764	1427	3122	1374	210.54694689785	205.549931175116	169.08337584885	156.36161177317	NA	139.159112792083	160.887251767635	224.777204607638	202.617463962306	178.429094842565	201.429170039704	203.874485274683	166.658778842625	166.027015316067	175.068654690976	164.971748269698
